archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciafamiliar2022.txt,2022,violencia familiar,@urbano_noticias,"Nov 7, 2022",2022,2022,"URBANO📍Noticia Puebla y Tlaxcala
@urbano_noticias
·
Nov 7, 2022
#Mujeres #Justicia",urbano noticia puebla y tlaxcala nov 7 2022 mujeres justicia,estadistica,0.9,tlaxcala,Tlaxcala,Tlaxcala,capital,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"🔴En forma exponencial, crecen #juicios por delitos contra mujeres en #Puebla y #Tlaxcala",en forma exponencial crecen juicios por delitos contra mujeres en puebla y tlaxcala,otro,0.2,tlaxcala,Tlaxcala,Tlaxcala,capital,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"🔴Violencia familiar repunta 87% en #Puebla, mientras que en #Tlaxcala sube 388.8%, según INEGI Informa",violencia familiar repunta 87 en puebla mientras que en tlaxcala sube 388 8 segun inegi informa,estadistica,0.95,tlaxcala,Tlaxcala,Tlaxcala,capital,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Urbano | Noticias Mexico https://urbanopuebla.com.mx/seguridad/noticia/93248-en-forma-exponencial,-crecen-juicios-por-delitos-contra-mujeres-en-puebla-y-tlaxcala.html",urbano noticias mexico,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafamiliar2022.txt,2022,violencia familiar,@PeriodicoZocalo,🚓 #Saltillo: Repunta la violencia familiar; ya superan casos a los del 2021,2022,2022,"Periódico Zócalo
@PeriodicoZocalo
·
Sep 27, 2022
🚓 #Saltillo: Repunta la violencia familiar; ya superan casos a los del 2021",periodico zocalo sep 27 2022 saltillo repunta la violencia familiar ya superan casos a los del 2021,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@TeleSaltillo,,2022,,"@TeleSaltillo
 #Saltillo #PiedrasNegras #RamosArizpe #Nacional #Seguridad #México #Internacional",saltillo piedrasnegras ramosarizpe nacional seguridad mexico internacional,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@urbano_noticias,"Oct 22, 2022",2022,2022,"URBANO📍Noticia Puebla y Tlaxcala
@urbano_noticias
·
Oct 22, 2022
#DataUrbano 📊 #ViolenciaFamiliar",urbano noticia puebla y tlaxcala oct 22 2022 dataurbano violenciafamiliar,otro,0.2,tlaxcala,Tlaxcala,Tlaxcala,capital,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"📈♀️🔴 #Tlaxcala, con el segundo mayor aumento en violencia familiar; en #Puebla disminuye 4.5%",tlaxcala con el segundo mayor aumento en violencia familiar en puebla disminuye 4 5,estadistica,0.9,tlaxcala,Tlaxcala,Tlaxcala,capital,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Urbano | Noticias México 
https://urbanopuebla.com.mx/sociedad/noticia/92328-tlaxcala,-con-el-segundo-mayor-aumento-en-violencia-familiar-en-puebla-disminuye-4-5.html",urbano noticias mexico,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafamiliar2022.txt,2022,violencia familiar,@yulizuarth,"Dec 25, 2022",2022,2022,"Publimetro México 🌐
@PublimetroMX
·
Dec 25, 2022
Publimetro conversó con la psicóloga feminista 
@yulizuarth
, quien señaló que “en el contexto de esta Navidad la pandemia por Covid-19 dejó al descubierto la pandemia que llevamos años viviendo: la de la violencia contra las niñas y mujeres”.",publimetro mexico dec 25 2022 publimetro converso con la psicologa feminista quien senalo que en el contexto de esta navidad la pandemia por covid 19 dejo al descubierto la pandemia que llevamos anos viviendo la de la violencia contra las ninas y mujeres,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,,https://publimetro.com.mx/noticias/2022/12/23/navidad-violencia-familiar-aumenta-en-2022-en-mexico/,2022,,https://publimetro.com.mx/noticias/2022/12/23/navidad-violencia-familiar-aumenta-en-2022-en-mexico/,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafamiliar2022.txt,2022,violencia familiar,@PublimetroMX,"Durante 2022 se registra un alza en delitos como las violaciones, la violencia familiar, el acoso, el abuso y el hostigamiento sexual.",2022,2022,"Publimetro México 🌐
@PublimetroMX
·
Nov 21, 2022
Durante 2022 se registra un alza en delitos como las violaciones, la violencia familiar, el acoso, el abuso y el hostigamiento sexual.",publimetro mexico nov 21 2022 durante 2022 se registra un alza en delitos como las violaciones la violencia familiar el acoso el abuso y el hostigamiento sexual,otro,0.2,gam,Gustavo A. Madero,CDMX,alcaldia,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@DerechoUNAMmx,"Oct 7, 2022",2022,2022,"Facultad de Derecho
@derechouchile
·
Oct 7, 2022
En México, Decano 
@ruiztaglepablo
 participa en presentaciones del libro “Violencia Familiar y COVID 19”, obra coordinada por profesor de 
@derechouchile
, Cristian Lepin, y la profesora de la 
@DerechoUNAMmx
, Leoba Castañeda
Image
Image",facultad de derecho oct 7 2022 en mexico decano participa en presentaciones del libro violencia familiar y covid 19 obra coordinada por profesor de cristian lepin y la profesora de la leoba castaneda,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@manu_gr1267,"Sep 28, 2022",2022,2022,"Emmanuel García
@manu_gr1267
·
Sep 28, 2022
Los anuncios de Spotify son la causa No. 1 de violencia familiar en México",emmanuel garcia sep 28 2022 los anuncios de spotify son la causa no 1 de violencia familiar en mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@Siete24M,"Jul 26, 2022",2022,2022,"Siete24.mx
@Siete24M
·
Jul 26, 2022
🚨En 29 de los casos, la paciente manifestó que era víctima de violencia familiar...
-
#LuzRaquelPadilla #Cuautla #Mujeres #NiUnaMenos #México 
https://siete24.mx/mexico/entre-enero-y-junio-quemaron-intencionalmente-a-47-mujeres-en-mexico/",siete24 mx jul 26 2022 en 29 de los casos la paciente manifesto que era victima de violencia familiar luzraquelpadilla cuautla mujeres niunamenos mexico,institucional,0.8,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@richmassarol,"Jul 12, 2022",2022,2022,"Ricardo Massa
@richmassarol
·
Jul 12, 2022
El COVID modificó los patrones criminales en la Ciudad de México, pero lo más alarmante parece haber sucedido precisamente en casa.",ricardo massa jul 12 2022 el covid modifico los patrones criminales en la ciudad de mexico pero lo mas alarmante parece haber sucedido precisamente en casa,institucional,0.8,ciudad de mexico,,CDMX,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,https://tandfonline.com/doi/full/10.1080/01639625.2022.2092431,2022,,"Sobre la violencia familiar (y otros delitos) escribimos en Deviant Behavior, pásele al link 
https://tandfonline.com/doi/full/10.1080/01639625.2022.2092431
Image",sobre la violencia familiar y otros delitos escribimos en deviant behavior pasele al link,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@Manatimx,"Dec 30, 2022",2022,2022,"Manatí - Noticias desde Puebla
@Manatimx
·
Dec 30, 2022
#PasóEsteAño 🟣¡Un avance para Tlaxcala y México! Además de cometer violencia familiar, el hombre vinculado a proceso violó la intimidad sexual de una mujer, delito contemplado en la Ley Olimpia 👇🏾
https://bit.ly/3rXL8qb",manati noticias desde puebla dec 30 2022 pasoesteano un avance para tlaxcala y mexico ademas de cometer violencia familiar el hombre vinculado a proceso violo la intimidad sexual de una mujer delito contemplado en la ley olimpia,otro,0.2,tlaxcala,Tlaxcala,Tlaxcala,capital,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@MGChalco,"Sep 27, 2022",2022,2022,"Poder Judicial Edomex
@PJEdomex
·
Sep 27, 2022
Esta mañana, el titular del #PJEdomex, 
@MagdoSodi
 y 
@MGChalco
 Presidente Municipal de #Chalco, firmaron Convenio de Coordinación para atender, prevenir y erradicar la Violencia Familiar en el estado de México.
Image
Image
Raul Aaron Romero O and 2 others",poder judicial edomex sep 27 2022 esta manana el titular del pjedomex y presidente municipal de chalco firmaron convenio de coordinacion para atender prevenir y erradicar la violencia familiar en el estado de mexico raul aaron romero o and 2 others,otro,0.2,estado de mexico,,Estado de México,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@CarmenAnchez,"Dec 6, 2022",2022,2022,"Carmen Sánchez
@CarmenAnchez
·
Dec 6, 2022
Ayúdenme a compartir esto 👇🏽👇🏽 la vida de dos mujeres en el Estado de México están en riesgo y las autoridades no hacen nada.",carmen sanchez dec 6 2022 ayudenme a compartir esto la vida de dos mujeres en el estado de mexico estan en riesgo y las autoridades no hacen nada,opinion,0.65,estado de mexico,,Estado de México,estado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Dos mujeres víctimas de violencia familiar y feminicida llevan meses recibiendo estos por parte de sus ex parejas sentimentales.
Image
Image
Image",dos mujeres victimas de violencia familiar y feminicida llevan meses recibiendo estos por parte de sus ex parejas sentimentales,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@El_Universal_Mx,"Oct 26, 2022",2022,2022,"El Universal
@El_Universal_Mx
·
Oct 26, 2022
Entre los delitos contra las mujeres que más se elevaron son corrupción de menores, violencia familiar, trata de personas, extorsión y violación #NotaPlus https://eluniversal.com.mx/nacion/aumentan-al-menos-8-delitos-contra-las-mujeres-en-mexico",el universal oct 26 2022 entre los delitos contra las mujeres que mas se elevaron son corrupcion de menores violencia familiar trata de personas extorsion y violacion notaplus,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@_agdiz,"Dec 23, 2022",2022,2022,"Publimetro México 🌐
@PublimetroMX
·
Dec 23, 2022
#DíaNaranja | La violencia familiar aumenta durante eventos que involucran emociones intensas, como las celebraciones de Navidad y Año Nuevo, advierten especialistas.
Por 
@_agdiz",publimetro mexico dec 23 2022 dianaranja la violencia familiar aumenta durante eventos que involucran emociones intensas como las celebraciones de navidad y ano nuevo advierten especialistas por,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@SSalud_mx,. En 29 de los casos la paciente manifestó que hubo violencia familiar y solo 28 se denunciaron. https://animalpolitico.com/2022/07/mujeres-quemadas-47-entre-enero-junio/,2022,2022,"https://bit.ly/3BXdtBz
Square profile picture
Animal Político
@Pajaropolitico
·
Jul 26, 2022
#HoyEnAnimal | Entre enero y junio de este año, al menos 47 mujeres fueron quemadas de manera intencional en México, señalan datos de 
@SSalud_mx
. En 29 de los casos la paciente manifestó que hubo violencia familiar y solo 28 se denunciaron. https://animalpolitico.com/2022/07/mujeres-quemadas-47-entre-enero-junio/",animal politico jul 26 2022 hoyenanimal entre enero y junio de este ano al menos 47 mujeres fueron quemadas de manera intencional en mexico senalan datos de en 29 de los casos la paciente manifesto que hubo violencia familiar y solo 28 se denunciaron,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@afenixmexico,"Jul 3, 2022",2022,2022,"Marea Verde México
@MareaVerdeMex
·
Jul 3, 2022
Seguimos #BuscandoaDulce
Dulce salió hace 2 días del Reclusorio de Santa Martha y está desaparecida. Su red de apoyo somos nosotras y 
@afenixmexico
 a quienes no se notificó previamente. Como mujer con discapacidad y antecedentes de violencia familiar es urgente encontrarla.",marea verde mexico jul 3 2022 seguimos buscandoadulce dulce salio hace 2 dias del reclusorio de santa martha y esta desaparecida su red de apoyo somos nosotras y a quienes no se notifico previamente como mujer con discapacidad y antecedentes de violencia familiar es urgente encontrarla,otro,0.2,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@CDHCMX,"Dec 28, 2022",2022,2022,"Comisión de DH de la Ciudad de México
@CDHCMX
·
Dec 28, 2022
¿Estás en una emergencia por violencia familiar, sexual, en tu comunidad o de pareja?",comision de dh de la ciudad de mexico dec 28 2022 estas en una emergencia por violencia familiar sexual en tu comunidad o de pareja,institucional,0.8,ciudad de mexico,,CDMX,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"La línea de atención especializada e inmediata en casos de violencia contra las mujeres.
Image",la linea de atencion especializada e inmediata en casos de violencia contra las mujeres,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@Mariana_Moguel,"Dec 29, 2022",2022,2022,"etcétera
@revistaetcetera
·
Dec 29, 2022
""En los últimos años se ha presentado una creciente violencia contra las mujeres en México. Entre otros factores, esto se debe al aumento consistente en los niveles de violencia familiar y violencia sexual a lo largo del país"", por 
@Mariana_Moguel
.
https://etcetera.com.mx/opinion/crecen-feminicidios-aumenta-la-indolencia/",etcetera dec 29 2022 en los ultimos anos se ha presentado una creciente violencia contra las mujeres en mexico entre otros factores esto se debe al aumento consistente en los niveles de violencia familiar y violencia sexual a lo largo del pais por,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@puebla_321,"Sep 29, 2022",2022,2022,"Puebla 321 - Noticias de Puebla
@puebla_321
·
Sep 29, 2022
😱😡 El luchador Cristian Alvarado Ruiz, mejor conocido como Máximo ha sido denunciado ante la FGJ del Estado de México por el delito de violencia familiar.",puebla 321 noticias de puebla sep 29 2022 el luchador cristian alvarado ruiz mejor conocido como maximo ha sido denunciado ante la fgj del estado de mexico por el delito de violencia familiar,noticia,0.85,estado de mexico,,Estado de México,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,https://puebla321.com/2022/09/29/luchador-de-la-aaa-es-acusado-por-violencia-familiar/,2022,,https://puebla321.com/2022/09/29/luchador-de-la-aaa-es-acusado-por-violencia-familiar/,,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciafamiliar2022.txt,2022,violencia familiar,@ferrinoNoticias,"Nov 2, 2022",2022,2022,"Claudia Ferriño
@ferrinoNoticias
·
Nov 2, 2022
No se pierdan mañana la transmisión en vivo de #FerriñoPolitica en YouTube y Facebook  en punto de las 10:30am hablaremos sobre Violencia Familiar en México, variantes y maneras de denunciar… nos acompaña un abogado experto y nos dejará sus datos para poder contactarlo !",claudia ferrino nov 2 2022 no se pierdan manana la transmision en vivo de ferrinopolitica en youtube y facebook en punto de las 10 30am hablaremos sobre violencia familiar en mexico variantes y maneras de denunciar nos acompana un abogado experto y nos dejara sus datos para poder contactarlo,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@ILEF_AC,"Nov 11, 2022",2022,2022,"Comisión de DH de la Ciudad de México
@CDHCMX
·
Nov 11, 2022
Te invitamos a tomar el Diplomado en Prevención y Atención de la Violencia Familiar, convoca el 
@ILEF_AC
.",comision de dh de la ciudad de mexico nov 11 2022 te invitamos a tomar el diplomado en prevencion y atencion de la violencia familiar convoca el,institucional,0.8,ciudad de mexico,,CDMX,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Conoce más información aquí: 
https://ilef.com.mx/diplomado-en-prevencion-y-atencion-de-la-violencia-familiar/
Image",conoce mas informacion aqui,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@MikelArriolaP,"Jul 4, 2022",2022,2022,"Chavo del Toro 🖌️
@chavodeltoro
·
Jul 4, 2022
Estimado 
@MikelArriolaP
 la violencia es incontenible en este México pero podemos hacer cosas pequeñas en nuestro círculo… este personaje es un generador de violencia en un juego que debe ser familiar y divertido… una vergüenza para tu trabajo!
Quote",chavo del toro jul 4 2022 estimado la violencia es incontenible en este mexico pero podemos hacer cosas pequenas en nuestro circulo este personaje es un generador de violencia en un juego que debe ser familiar y divertido una verguenza para tu trabajo,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@santiago4kd @javialonsordz @zonarayada @CavoRayado @elpapirri  @LAADICCIONCFM @SomosRayados,"Jul 4, 2022",2022,2022,"César Cepeda
@cesarmty
·
Jul 4, 2022
🔴⚡️Se llama Odilón Trujillo, amigo de Héctor Cancholla, dir de comisarios de @FMF de @MikelArriolaP. Su historial de prepotencia incluye altercados con @jesuscorona01 y @Juandinenno.
@santiago4kd @javialonsordz @zonarayada @CavoRayado @elpapirri  @LAADICCIONCFM @SomosRayados",cesar cepeda jul 4 2022 se llama odilon trujillo amigo de hector cancholla dir de comisarios de de su historial de prepotencia incluye altercados con y,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@INEHRM,"Dec 3, 2022",2022,2022,"INEHRM
@INEHRM
·
Dec 3, 2022
#16DíasDeActivismo #25N",inehrm dec 3 2022 16diasdeactivismo 25n,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Conoce las perspectivas sobre la violencia familiar, digital, económica y laboral que las mujeres han vivido a lo largo de la historia de México. Consulta el foro ""Entre lo público y lo sombrío: Violencia contra mujeres y niñas"": https://bit.ly/3gwgiSy
Image",conoce las perspectivas sobre la violencia familiar digital economica y laboral que las mujeres han vivido a lo largo de la historia de mexico consulta el foro entre lo publico y lo sombrio violencia contra mujeres y ninas,institucional,0.8,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@Jesuitas_Mexico,"Nov 25, 2022",2022,2022,"Compañía de Jesús en México
@Jesuitas_Mexico
·
Nov 25, 2022
📍Comunicado | #25N",compania de jesus en mexico nov 25 2022 comunicado 25n,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Las universidades y colegios #jesuitas hacen un llamado a los tres órdenes de gobierno para garantizar a las mujeres el derecho a una vida libre de #violencia, ante el incremento de #feminicidios, violencia familiar y la trata de personas.👇
Image
SJM México and 2 others",las universidades y colegios jesuitas hacen un llamado a los tres ordenes de gobierno para garantizar a las mujeres el derecho a una vida libre de violencia ante el incremento de feminicidios violencia familiar y la trata de personas sjm mexico and 2 others,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@NLinMexico,"Nov 25, 2022",2022,2022,"Embajada Países Bajos MX 🇳🇱🇲🇽
@NLinMexico
·
Nov 25, 2022
La violencia contra las mujeres y las niñas es preocupante: 1 de cada 3 mujeres se ve afectada por algún tipo de violencia de género y cada 11 minutos una mujer o niña es asesinada por un familiar.",embajada paises bajos mx nov 25 2022 la violencia contra las mujeres y las ninas es preocupante 1 de cada 3 mujeres se ve afectada por algun tipo de violencia de genero y cada 11 minutos una mujer o nina es asesinada por un familiar,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@ONUMujeresMX,,2022,,"¡Nos unimos a 
@ONUMujeresMX
 para poner fin a la violencia!
#OrangeTheWorld #25N
Image
Wilfred Mohr",nos unimos a para poner fin a la violencia orangetheworld 25n wilfred mohr,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@lucianawainer_,"Nov 29, 2022",2022,2022,"EstadísticasGobierno
@EstadisticasGob
·
Nov 29, 2022
De acuerdo con la #ENDIREH, por grupos de edad, ¿qué % de mujeres en #México experimentó alguna situación de violencia sexual, física o psicológica en los ámbitos comunitario, escolar y familiar? #PintaElMundoDeNaranja #16días 
@lucianawainer_",estadisticasgobierno nov 29 2022 de acuerdo con la endireh por grupos de edad que de mujeres en mexico experimento alguna situacion de violencia sexual fisica o psicologica en los ambitos comunitario escolar y familiar pintaelmundodenaranja 16dias,estadistica,0.99,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@25_27Tultitlan,"Nov 24, 2022",2022,2025,"Tultitlán 2025 - 2027
@25_27Tultitlan
·
Nov 24, 2022
Se llevó a cabo la firma de un convenio en coordinación con el Poder Judicial del Estado de México para la erradicación de la violencia familiar , que incluye diversas acciones como la capacitación de personal administrativo y de seguridad municipal. 👍
Image
Image
Image",tultitlan 2025 2027 nov 24 2022 se llevo a cabo la firma de un convenio en coordinacion con el poder judicial del estado de mexico para la erradicacion de la violencia familiar que incluye diversas acciones como la capacitacion de personal administrativo y de seguridad municipal,estadistica,0.9,estado de mexico,,Estado de México,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@dani_cristob,"En México, tan sólo en el primer semestre de 2022 la violencia de género, específicamente la violación, la violencia familiar y trata de personas, presentó las tasas de incidencia más altas desde que se tienen registros.",2022,2022,"OCMX Observatorio de la Ciudad de México
@OCMX_
·
Dec 14, 2022
En México, tan sólo en el primer semestre de 2022 la violencia de género, específicamente la violación, la violencia familiar y trata de personas, presentó las tasas de incidencia más altas desde que se tienen registros. 
@dani_cristob",ocmx observatorio de la ciudad de mexico dec 14 2022 en mexico tan solo en el primer semestre de 2022 la violencia de genero especificamente la violacion la violencia familiar y trata de personas presento las tasas de incidencia mas altas desde que se tienen registros,otro,0.2,ciudad de mexico,,CDMX,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@MUCDoficial,¿Cuáles fueron los delitos denunciados en noviembre de 2022? 🤔,2022,2022,"México Unido Contra la Delincuencia
@MUCDoficial
·
Dec 20, 2022
¿Cuáles fueron los delitos denunciados en noviembre de 2022? 🤔",mexico unido contra la delincuencia dec 20 2022 cuales fueron los delitos denunciados en noviembre de 2022,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@sesnsp,,2022,,"Aquí te contamos los focos rojos con datos publicados por el 
@sesnsp
 hoy, 20 de diciembre, en los delitos de homicidio doloso y #feminicidio, #extorsión, contra la libertad personal, sexuales y violencia familiar.
Image
Observatorio Sonora por la Seguridad and 6 others",aqui te contamos los focos rojos con datos publicados por el hoy 20 de diciembre en los delitos de homicidio doloso y feminicidio extorsion contra la libertad personal sexuales y violencia familiar observatorio sonora por la seguridad and 6 others,estadistica,0.9,sonora,,Sonora,estado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@GerardoEstrada9,https://notigram.com/mexico/nacional/que-sucede-cuando-ellos-son-victimas-de-violencia-familiar-20221230-908448,2022,2022,"Gerardo Estrada
@GerardoEstrada9
·
Dec 30, 2022
¡Los hombres también sufren violencia familiar!
¿Cómo estamos en México?👀
Aquí te lo contamos. 👇🏼
https://notigram.com/mexico/nacional/que-sucede-cuando-ellos-son-victimas-de-violencia-familiar-20221230-908448",gerardo estrada dec 30 2022 los hombres tambien sufren violencia familiar como estamos en mexico aqui te lo contamos,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@ONUMujeresMX,"Dec 21, 2022",2022,2022,"Alcaldes de México
@AlcaldesMexico
·
Oct 18, 2022
El titular del Poder Judicial del Estado de México expresó que llevan más de un año desarrollando el modelo de combate a la violencia, a través de tribunales que trabajan las 24 horas.
https://alcaldesdemexico.com/seguridad/municipios-en-edomex-contra-la-violencia-familiar/
Square profile picture
ONU Noticias México
@CINUmexico
·
Dec 21, 2022
La violencia contra las mujeres y las niñas no es algo normal ni natural. No hay ninguna justificación parala violencia.
Da clic  para mayor información sobre violencia de pareja o violencia familiar
https://bit.ly/3jb2DRO
@ONUMujeresMX
Image",alcaldes de mexico oct 18 2022 el titular del poder judicial del estado de mexico expreso que llevan mas de un ano desarrollando el modelo de combate a la violencia a traves de tribunales que trabajan las 24 horas onu noticias mexico dec 21 2022 la violencia contra las mujeres y las ninas no es algo normal ni natural no hay ninguna justificacion parala violencia da clic para mayor informacion sobre violencia de pareja o violencia familiar,estadistica,0.9,estado de mexico,,Estado de México,estado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@dani_cristob,"En México, tan sólo en el primer semestre de 2022 la violencia de género, específicamente la violación, la violencia familiar y trata de personas, presentó las tasas de incidencia más altas desde que se tienen registros.",2022,2022,"Francisco Rivas
@frarivasCoL
·
Dec 18, 2022
En México, tan sólo en el primer semestre de 2022 la violencia de género, específicamente la violación, la violencia familiar y trata de personas, presentó las tasas de incidencia más altas desde que se tienen registros. 
@dani_cristob",francisco rivas dec 18 2022 en mexico tan solo en el primer semestre de 2022 la violencia de genero especificamente la violacion la violencia familiar y trata de personas presento las tasas de incidencia mas altas desde que se tienen registros,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@s,"Nov 18, 2022",2022,2022,"🇲🇽 𝕸𝖆𝖗𝖈𝖊𝖑𝖆 𝕷𝖚𝖖𝖚é 𝕽𝖆𝖓𝖌𝖊𝖑
@marcelaluqu
·
Nov 18, 2022
El 90% de las violaciones contra niñ
@s
 en México, sucede en el entorno familiar. #Dato😭😡 
El monstruo de la violencia sexual infantil en el país, se estima es de alrededor de 9 -11 niños diario, violados! Han aumentado 594% en una década. 
👹Y éstos los denunciados nadamás!",e nov 18 2022 el 90 de las violaciones contra nin en mexico sucede en el entorno familiar dato el monstruo de la violencia sexual infantil en el pais se estima es de alrededor de 9 11 ninos diario violados han aumentado 594 en una decada y estos los denunciados nadamas,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@heberolimus,"Aug 24, 2022",2022,2022,"Heber Reyes, MD
@heberolimus
·
Aug 24, 2022
hoy queda claro - el grave problema de violencia familiar en México",heber reyes md aug 24 2022 hoy queda claro el grave problema de violencia familiar en mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@rosaelena_pinky,"Nov 25, 2022",2022,2022,"ROSA ELENA TRUJILLO
@rosaelena_pinky
·
Nov 25, 2022
En los primeros 10 meses de este año en México:
▶️ 1,400 violaciones. 
▶️ Se abrieron 23 mil carpetas por violencia familiar. 
▶️ Hubo 79 feminicidios",rosa elena trujillo nov 25 2022 en los primeros 10 meses de este ano en mexico 1 400 violaciones se abrieron 23 mil carpetas por violencia familiar hubo 79 feminicidios,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,,,2022,,"Frente a este escenario es que luchamos por nuestro derecho a la alegría, a vivir seguras y sin miedo. 
#25N
#NosQueremosVivas",frente a este escenario es que luchamos por nuestro derecho a la alegria a vivir seguras y sin miedo 25n nosqueremosvivas,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciafamiliar2022.txt,2022,violencia familiar,@PatyOlamendi,"Jul 22, 2022",2022,2022,"@NTN24
·
Jul 22, 2022
""En México tenemos el 98% de impunidad en delitos cometidos contra mujeres (...) El año pasado ocurrieron 7.000 asesinatos de mujeres, tuvimos 253.000 denuncias por violencia familiar"": 
@PatyOlamendi
 http://ntn24.com",jul 22 2022 en mexico tenemos el 98 de impunidad en delitos cometidos contra mujeres el ano pasado ocurrieron 7 000 asesinatos de mujeres tuvimos 253 000 denuncias por violencia familiar,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciafamiliar2022.txt,2022,violencia familiar,@angiemoyam,"Nov 16, 2022",2022,2022,"Angélica Moya
@angiemoyam
·
Nov 16, 2022
Firmamos un convenio entre mi gobierno y el Poder Judicial del Estado de México para colaborar en materia de violencia familiar.",angelica moya nov 16 2022 firmamos un convenio entre mi gobierno y el poder judicial del estado de mexico para colaborar en materia de violencia familiar,institucional,0.85,estado de mexico,,Estado de México,estado,incierto,no,
